PersonId,MetricDate,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Copilot assisted hours,Intelligent recap actions taken,Organization,FunctionType,Region,Copilot actions taken in Word,Copilot actions taken in Excel,Copilot actions taken in Teams,Copilot actions taken in Outlook,Copilot actions taken in PowerPoint,Copilot actions taken in OneNote
P00049,2026-05-17 00:00:00,32,5,5,5.2,3,Contoso Ltd,Finance,North America,9,6,2,1,5,9
P00049,2026-05-24 00:00:00,33,5,5,4.73,3,Contoso Ltd,Finance,North America,9,6,1,1,6,10
P00049,2026-05-31 00:00:00,38,5,5,6.02,2,Contoso Ltd,Finance,North America,10,7,2,2,6,11
P00050,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00050,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00051,2026-03-01 00:00:00,9,3,5,2.45,1,Contoso Ltd,Finance,EMEA,0,2,2,0,2,3
P00051,2026-03-08 00:00:00,11,3,5,2.54,1,Contoso Ltd,Finance,EMEA,1,2,3,1,3,1
P00051,2026-03-15 00:00:00,9,2,5,2.03,1,Contoso Ltd,Finance,EMEA,1,2,3,1,2,0
P00051,2026-03-22 00:00:00,14,3,5,2.95,1,Contoso Ltd,Finance,EMEA,2,4,4,2,2,0
P00051,2026-03-29 00:00:00,15,4,5,2.12,2,Contoso Ltd,Finance,EMEA,1,4,4,2,3,1
P00051,2026-04-05 00:00:00,12,3,5,2.51,2,Contoso Ltd,Finance,EMEA,2,3,3,1,3,0
P00051,2026-04-12 00:00:00,12,3,5,2.58,1,Contoso Ltd,Finance,EMEA,1,2,3,2,3,1
P00051,2026-04-19 00:00:00,18,4,5,2.92,1,Contoso Ltd,Finance,EMEA,2,4,4,2,4,2
P00051,2026-04-26 00:00:00,16,4,5,2.48,2,Contoso Ltd,Finance,EMEA,2,4,4,1,3,2
P00051,2026-05-03 00:00:00,16,4,5,2.88,1,Contoso Ltd,Finance,EMEA,1,4,5,2,4,0
P00051,2026-05-10 00:00:00,17,4,5,3.3,2,Contoso Ltd,Finance,EMEA,2,4,4,2,4,1
P00051,2026-05-17 00:00:00,7,2,5,1.34,0,Contoso Ltd,Finance,EMEA,1,1,2,1,2,0
P00051,2026-05-24 00:00:00,6,2,5,1.16,1,Contoso Ltd,Finance,EMEA,0,1,2,1,2,0
P00051,2026-05-31 00:00:00,19,5,5,2.78,1,Contoso Ltd,Finance,EMEA,2,5,4,2,5,1
P00052,2026-03-01 00:00:00,9,2,5,1.89,1,Contoso Ltd,Operations,LATAM,1,2,0,3,2,1
P00052,2026-03-08 00:00:00,10,3,5,1.22,0,Contoso Ltd,Operations,LATAM,0,3,0,3,2,2
P00052,2026-03-15 00:00:00,12,3,5,2.14,1,Contoso Ltd,Operations,LATAM,2,2,2,4,0,2
P00052,2026-03-22 00:00:00,15,4,5,3.08,1,Contoso Ltd,Operations,LATAM,2,3,1,4,1,4
P00052,2026-03-29 00:00:00,11,3,5,2.45,0,Contoso Ltd,Operations,LATAM,2,1,0,4,1,3
P00052,2026-04-05 00:00:00,13,4,5,3.05,0,Contoso Ltd,Operations,LATAM,2,3,0,3,1,4
P00052,2026-04-12 00:00:00,15,4,5,2.29,1,Contoso Ltd,Operations,LATAM,3,2,1,4,1,4
P00052,2026-04-19 00:00:00,13,3,5,1.6,1,Contoso Ltd,Operations,LATAM,3,2,1,3,2,2
P00052,2026-04-26 00:00:00,5,1,5,1.96,1,Contoso Ltd,Operations,LATAM,0,2,1,2,0,0
P00052,2026-05-03 00:00:00,12,3,5,2.75,1,Contoso Ltd,Operations,LATAM,3,2,0,3,1,3
P00052,2026-05-10 00:00:00,17,4,5,3.53,2,Contoso Ltd,Operations,LATAM,2,3,1,4,1,6
P00052,2026-05-17 00:00:00,20,5,5,2.46,2,Contoso Ltd,Operations,LATAM,4,4,1,6,1,4
P00052,2026-05-24 00:00:00,13,3,5,1.83,2,Contoso Ltd,Operations,LATAM,2,2,0,4,1,4
P00052,2026-05-31 00:00:00,17,4,5,3.37,2,Contoso Ltd,Operations,LATAM,4,2,1,5,2,3
P00053,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00053,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,EMEA,0,0,0,0,0,0
P00054,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00054,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00054,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00054,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00054,2026-03-29 00:00:00,1,1,5,0.81,0,Contoso Ltd,Finance,APAC,1,0,0,0,0,0
P00054,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00054,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00054,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00054,2026-04-26 00:00:00,1,1,5,0.53,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,1
P00054,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00054,2026-05-10 00:00:00,1,1,5,0.27,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,1
P00054,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00054,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00054,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00055,2026-03-01 00:00:00,7,1,5,2.28,1,Contoso Ltd,Operations,LATAM,2,2,1,0,1,1
P00055,2026-03-08 00:00:00,4,1,5,1.42,0,Contoso Ltd,Operations,LATAM,0,0,1,0,1,2
P00055,2026-03-15 00:00:00,4,1,5,0.8,0,Contoso Ltd,Operations,LATAM,1,2,1,0,0,0
P00055,2026-03-22 00:00:00,5,2,5,1.35,1,Contoso Ltd,Operations,LATAM,1,1,0,0,0,3
P00055,2026-03-29 00:00:00,6,1,5,2.11,1,Contoso Ltd,Operations,LATAM,1,1,2,1,0,1
P00055,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00055,2026-04-12 00:00:00,6,1,5,1.49,1,Contoso Ltd,Operations,LATAM,1,1,1,0,1,2
P00055,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00055,2026-04-26 00:00:00,6,1,5,0.93,1,Contoso Ltd,Operations,LATAM,1,1,1,1,1,1
P00055,2026-05-03 00:00:00,10,2,5,2.52,1,Contoso Ltd,Operations,LATAM,2,2,2,0,0,4
P00055,2026-05-10 00:00:00,8,2,5,1.47,0,Contoso Ltd,Operations,LATAM,2,2,3,0,1,0
P00055,2026-05-17 00:00:00,4,1,5,1.26,1,Contoso Ltd,Operations,LATAM,1,1,1,0,0,1
P00055,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00055,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00056,2026-03-01 00:00:00,5,1,5,1.24,0,Contoso Ltd,Marketing,North America,2,1,1,1,0,0
P00056,2026-03-08 00:00:00,9,3,5,1.38,1,Contoso Ltd,Marketing,North America,3,2,1,0,3,0
P00056,2026-03-15 00:00:00,8,2,5,2.39,1,Contoso Ltd,Marketing,North America,2,1,0,1,3,1
P00056,2026-03-22 00:00:00,10,3,5,1.46,0,Contoso Ltd,Marketing,North America,4,1,1,0,3,1
P00056,2026-03-29 00:00:00,12,3,5,2.73,1,Contoso Ltd,Marketing,North America,5,1,1,1,3,1
P00056,2026-04-05 00:00:00,16,4,5,3.4,2,Contoso Ltd,Marketing,North America,7,3,1,1,4,0
P00056,2026-04-12 00:00:00,14,4,5,2.2,0,Contoso Ltd,Marketing,North America,5,1,1,1,4,2
P00056,2026-04-19 00:00:00,16,4,5,3.3,1,Contoso Ltd,Marketing,North America,7,3,1,1,4,0
P00056,2026-04-26 00:00:00,16,4,5,2.91,1,Contoso Ltd,Marketing,North America,6,3,2,1,4,0
P00056,2026-05-03 00:00:00,19,4,5,3.64,2,Contoso Ltd,Marketing,North America,7,2,2,1,5,2
P00056,2026-05-10 00:00:00,19,5,5,3.67,1,Contoso Ltd,Marketing,North America,8,3,1,1,6,0
P00056,2026-05-17 00:00:00,14,4,5,2.73,1,Contoso Ltd,Marketing,North America,6,2,1,1,3,1
P00056,2026-05-24 00:00:00,15,3,5,2.08,1,Contoso Ltd,Marketing,North America,6,3,1,1,4,0
P00056,2026-05-31 00:00:00,17,4,5,3.25,2,Contoso Ltd,Marketing,North America,8,3,1,1,4,0
P00057,2026-03-01 00:00:00,9,2,5,1.18,1,Contoso Ltd,Operations,EMEA,2,3,0,2,1,1
P00057,2026-03-08 00:00:00,11,3,5,2.5,1,Contoso Ltd,Operations,EMEA,3,4,0,1,1,2
P00057,2026-03-15 00:00:00,11,3,5,1.82,1,Contoso Ltd,Operations,EMEA,2,3,0,2,1,3
P00057,2026-03-22 00:00:00,14,4,5,2.99,1,Contoso Ltd,Operations,EMEA,3,5,0,3,1,2
P00057,2026-03-29 00:00:00,14,4,5,2.81,1,Contoso Ltd,Operations,EMEA,3,5,0,1,1,4
P00057,2026-04-05 00:00:00,5,1,5,2.01,0,Contoso Ltd,Operations,EMEA,2,2,0,1,0,0
P00057,2026-04-12 00:00:00,14,4,5,2.2,2,Contoso Ltd,Operations,EMEA,4,4,0,2,2,2
P00057,2026-04-19 00:00:00,13,3,5,2.63,2,Contoso Ltd,Operations,EMEA,2,4,0,3,2,2
P00057,2026-04-26 00:00:00,20,5,5,3.1,2,Contoso Ltd,Operations,EMEA,6,5,0,3,2,4
P00057,2026-05-03 00:00:00,17,4,5,2.2,1,Contoso Ltd,Operations,EMEA,4,6,0,3,2,2
P00057,2026-05-10 00:00:00,15,4,5,2.8,0,Contoso Ltd,Operations,EMEA,4,4,0,3,2,2
P00057,2026-05-17 00:00:00,18,5,5,2.26,1,Contoso Ltd,Operations,EMEA,5,5,0,3,1,4
P00057,2026-05-24 00:00:00,20,5,5,2.84,1,Contoso Ltd,Operations,EMEA,5,6,0,3,3,3
P00057,2026-05-31 00:00:00,16,4,5,2.49,1,Contoso Ltd,Operations,EMEA,3,5,0,2,2,4
P00058,2026-03-01 00:00:00,3,1,5,1.36,0,Contoso Ltd,Sales,North America,0,0,1,1,0,1
P00058,2026-03-08 00:00:00,7,1,5,1.86,1,Contoso Ltd,Sales,North America,1,1,0,2,1,2
P00058,2026-03-15 00:00:00,3,1,5,1.63,1,Contoso Ltd,Sales,North America,0,0,0,1,1,1
P00058,2026-03-22 00:00:00,4,1,5,1.56,1,Contoso Ltd,Sales,North America,0,1,1,2,0,0
P00058,2026-03-29 00:00:00,7,2,5,2.21,0,Contoso Ltd,Sales,North America,0,1,0,2,1,3
P00058,2026-04-05 00:00:00,5,1,5,1.69,0,Contoso Ltd,Sales,North America,1,0,0,2,1,1
P00058,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00058,2026-04-19 00:00:00,2,1,5,1.22,0,Contoso Ltd,Sales,North America,0,0,0,1,1,0
P00058,2026-04-26 00:00:00,7,2,5,0.99,1,Contoso Ltd,Sales,North America,1,0,0,3,1,2
P00058,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,North America,0,0,0,0,0,0
P00058,2026-05-10 00:00:00,6,1,5,1.49,1,Contoso Ltd,Sales,North America,0,1,1,2,1,1
P00058,2026-05-17 00:00:00,8,2,5,1.85,1,Contoso Ltd,Sales,North America,1,1,0,2,1,3
P00058,2026-05-24 00:00:00,4,1,5,1.15,1,Contoso Ltd,Sales,North America,0,0,1,2,1,0
P00058,2026-05-31 00:00:00,7,2,5,1.56,0,Contoso Ltd,Sales,North America,0,0,0,3,1,3
P00059,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00059,2026-03-08 00:00:00,1,1,5,0.93,0,Contoso Ltd,Sales,EMEA,1,0,0,0,0,0
P00059,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00059,2026-03-22 00:00:00,1,1,5,1.25,0,Contoso Ltd,Sales,EMEA,1,0,0,0,0,0
P00059,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00059,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00059,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00059,2026-04-19 00:00:00,1,1,5,0.31,0,Contoso Ltd,Sales,EMEA,1,0,0,0,0,0
P00059,2026-04-26 00:00:00,2,1,5,1.04,1,Contoso Ltd,Sales,EMEA,1,1,0,0,0,0
P00059,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00059,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00059,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00059,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00059,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00060,2026-03-01 00:00:00,14,4,5,2.31,1,Contoso Ltd,Sales,APAC,3,3,1,3,1,3
P00060,2026-03-08 00:00:00,27,5,5,3.45,2,Contoso Ltd,Sales,APAC,8,5,3,6,4,1
P00060,2026-03-15 00:00:00,16,4,5,3.15,1,Contoso Ltd,Sales,APAC,4,4,1,5,2,0
P00060,2026-03-22 00:00:00,29,5,5,4.09,2,Contoso Ltd,Sales,APAC,8,6,2,7,5,1
P00060,2026-03-29 00:00:00,25,5,5,4.43,2,Contoso Ltd,Sales,APAC,7,4,1,6,3,4
P00060,2026-04-05 00:00:00,20,5,5,3.26,2,Contoso Ltd,Sales,APAC,6,4,2,4,4,0
P00060,2026-04-12 00:00:00,31,5,5,4.55,3,Contoso Ltd,Sales,APAC,9,5,3,7,5,2
P00060,2026-04-19 00:00:00,19,4,5,3.13,1,Contoso Ltd,Sales,APAC,6,3,1,5,2,2
P00060,2026-04-26 00:00:00,23,5,5,3.46,2,Contoso Ltd,Sales,APAC,6,6,1,5,4,1
P00060,2026-05-03 00:00:00,27,5,5,3.7,2,Contoso Ltd,Sales,APAC,6,5,2,6,4,4
P00060,2026-05-10 00:00:00,28,5,5,4.57,2,Contoso Ltd,Sales,APAC,9,5,2,5,5,2
P00060,2026-05-17 00:00:00,36,5,5,5.12,3,Contoso Ltd,Sales,APAC,10,7,4,9,6,0
P00060,2026-05-24 00:00:00,26,5,5,4.5,2,Contoso Ltd,Sales,APAC,8,5,2,6,4,1
P00060,2026-05-31 00:00:00,34,5,5,5.44,3,Contoso Ltd,Sales,APAC,10,7,4,8,5,0
P00061,2026-03-01 00:00:00,30,5,5,4.85,4,Contoso Ltd,Marketing,APAC,7,5,5,3,2,8
P00061,2026-03-08 00:00:00,23,5,5,4.14,3,Contoso Ltd,Marketing,APAC,4,3,4,3,1,8
P00061,2026-03-15 00:00:00,7,2,5,1.29,0,Contoso Ltd,Marketing,APAC,2,2,1,0,1,1
P00061,2026-03-22 00:00:00,25,5,5,4.35,1,Contoso Ltd,Marketing,APAC,6,5,4,2,2,6
P00061,2026-03-29 00:00:00,21,5,5,2.92,2,Contoso Ltd,Marketing,APAC,5,4,3,2,1,6
P00061,2026-04-05 00:00:00,25,5,5,3.17,2,Contoso Ltd,Marketing,APAC,5,4,4,3,2,7
P00061,2026-04-12 00:00:00,41,5,5,5.65,3,Contoso Ltd,Marketing,APAC,8,7,7,4,3,12
P00061,2026-04-19 00:00:00,22,5,5,3.88,3,Contoso Ltd,Marketing,APAC,5,4,3,2,2,6
P00061,2026-04-26 00:00:00,28,5,5,4.26,2,Contoso Ltd,Marketing,APAC,6,5,4,3,1,9
P00061,2026-05-03 00:00:00,33,5,5,4.38,3,Contoso Ltd,Marketing,APAC,7,6,5,3,2,10
P00061,2026-05-10 00:00:00,31,5,5,4.0,2,Contoso Ltd,Marketing,APAC,7,5,5,3,2,9
P00061,2026-05-17 00:00:00,34,5,5,4.11,3,Contoso Ltd,Marketing,APAC,8,6,6,3,1,10
P00061,2026-05-24 00:00:00,33,5,5,4.04,3,Contoso Ltd,Marketing,APAC,7,6,6,3,2,9
P00061,2026-05-31 00:00:00,45,5,5,6.39,3,Contoso Ltd,Marketing,APAC,10,8,8,4,3,12
P00062,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00062,2026-03-08 00:00:00,1,1,5,1.28,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,1
P00062,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00062,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00062,2026-03-29 00:00:00,1,1,5,1.57,1,Contoso Ltd,Marketing,EMEA,1,0,0,0,0,0
P00062,2026-04-05 00:00:00,1,1,5,0.83,0,Contoso Ltd,Marketing,EMEA,0,0,1,0,0,0
P00062,2026-04-12 00:00:00,1,1,5,0.64,0,Contoso Ltd,Marketing,EMEA,0,1,0,0,0,0
P00062,2026-04-19 00:00:00,1,1,5,0.37,0,Contoso Ltd,Marketing,EMEA,1,0,0,0,0,0
P00062,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00062,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00062,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00062,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00062,2026-05-24 00:00:00,1,1,5,0.13,0,Contoso Ltd,Marketing,EMEA,0,0,1,0,0,0
P00062,2026-05-31 00:00:00,1,1,5,1.4,0,Contoso Ltd,Marketing,EMEA,0,0,1,0,0,0
P00063,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00063,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00063,2026-03-15 00:00:00,1,1,5,0.43,0,Contoso Ltd,Operations,LATAM,1,0,0,0,0,0
P00063,2026-03-22 00:00:00,2,1,5,0.44,0,Contoso Ltd,Operations,LATAM,0,1,0,1,0,0
P00063,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00063,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00063,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00063,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00063,2026-04-26 00:00:00,1,1,5,1.06,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,1
P00063,2026-05-03 00:00:00,2,1,5,0.91,0,Contoso Ltd,Operations,LATAM,0,1,1,0,0,0
P00063,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00063,2026-05-17 00:00:00,1,1,5,0.54,0,Contoso Ltd,Operations,LATAM,1,0,0,0,0,0
P00063,2026-05-24 00:00:00,1,1,5,1.21,0,Contoso Ltd,Operations,LATAM,1,0,0,0,0,0
P00063,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,LATAM,0,0,0,0,0,0
P00064,2026-03-01 00:00:00,13,4,5,1.96,0,Contoso Ltd,Finance,LATAM,3,2,1,2,3,2
P00064,2026-03-08 00:00:00,7,2,5,0.97,1,Contoso Ltd,Finance,LATAM,2,2,0,1,2,0
P00064,2026-03-15 00:00:00,11,3,5,1.35,2,Contoso Ltd,Finance,LATAM,3,3,2,2,1,0
P00064,2026-03-22 00:00:00,12,3,5,2.02,1,Contoso Ltd,Finance,LATAM,2,3,1,1,2,3
P00064,2026-03-29 00:00:00,15,3,5,3.23,1,Contoso Ltd,Finance,LATAM,3,3,1,2,4,2
P00064,2026-04-05 00:00:00,5,1,5,1.24,0,Contoso Ltd,Finance,LATAM,1,0,1,0,1,2
P00064,2026-04-12 00:00:00,12,3,5,1.99,2,Contoso Ltd,Finance,LATAM,2,4,2,1,3,0
P00064,2026-04-19 00:00:00,8,2,5,1.18,0,Contoso Ltd,Finance,LATAM,2,3,1,1,1,0
P00064,2026-04-26 00:00:00,15,3,5,2.95,1,Contoso Ltd,Finance,LATAM,2,4,0,2,3,4
P00064,2026-05-03 00:00:00,13,4,5,2.94,1,Contoso Ltd,Finance,LATAM,3,2,1,1,3,3
P00064,2026-05-10 00:00:00,20,5,5,3.62,2,Contoso Ltd,Finance,LATAM,4,4,2,3,5,2
P00064,2026-05-17 00:00:00,14,3,5,1.85,2,Contoso Ltd,Finance,LATAM,2,3,1,2,4,2
P00064,2026-05-24 00:00:00,19,5,5,2.6,1,Contoso Ltd,Finance,LATAM,3,5,3,3,5,0
P00064,2026-05-31 00:00:00,22,5,5,2.72,2,Contoso Ltd,Finance,LATAM,4,4,3,3,5,3
P00065,2026-03-01 00:00:00,5,2,5,1.22,1,Contoso Ltd,Sales,LATAM,1,0,1,1,1,1
P00065,2026-03-08 00:00:00,10,2,5,2.17,1,Contoso Ltd,Sales,LATAM,2,1,2,2,2,1
P00065,2026-03-15 00:00:00,13,4,5,2.24,1,Contoso Ltd,Sales,LATAM,2,0,1,2,2,6
P00065,2026-03-22 00:00:00,19,4,5,2.85,2,Contoso Ltd,Sales,LATAM,4,0,3,3,4,5
P00065,2026-03-29 00:00:00,7,2,5,1.56,0,Contoso Ltd,Sales,LATAM,1,0,1,1,1,3
P00065,2026-04-05 00:00:00,15,3,5,2.34,1,Contoso Ltd,Sales,LATAM,3,1,2,3,3,3
P00065,2026-04-12 00:00:00,20,5,5,3.79,2,Contoso Ltd,Sales,LATAM,4,1,3,4,4,4
P00065,2026-04-19 00:00:00,6,1,5,1.18,1,Contoso Ltd,Sales,LATAM,1,1,1,1,2,0
P00065,2026-04-26 00:00:00,14,3,5,3.02,1,Contoso Ltd,Sales,LATAM,2,0,2,2,3,5
P00065,2026-05-03 00:00:00,12,3,5,1.68,1,Contoso Ltd,Sales,LATAM,2,0,1,2,2,5
P00065,2026-05-10 00:00:00,15,4,5,2.55,1,Contoso Ltd,Sales,LATAM,4,0,1,3,2,5
P00065,2026-05-17 00:00:00,17,4,5,3.45,2,Contoso Ltd,Sales,LATAM,4,0,2,4,3,4
P00065,2026-05-24 00:00:00,21,5,5,2.54,2,Contoso Ltd,Sales,LATAM,4,0,3,3,4,7
P00065,2026-05-31 00:00:00,16,4,5,2.36,2,Contoso Ltd,Sales,LATAM,3,0,2,3,2,6
P00066,2026-03-01 00:00:00,9,2,5,2.47,1,Contoso Ltd,Finance,LATAM,2,1,2,1,3,0
P00066,2026-03-08 00:00:00,5,1,5,1.26,0,Contoso Ltd,Finance,LATAM,0,1,2,0,2,0
P00066,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00066,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00066,2026-03-29 00:00:00,8,2,5,1.19,1,Contoso Ltd,Finance,LATAM,1,1,1,0,3,2
P00066,2026-04-05 00:00:00,9,2,5,1.78,0,Contoso Ltd,Finance,LATAM,1,1,3,1,3,0
P00066,2026-04-12 00:00:00,4,1,5,0.99,1,Contoso Ltd,Finance,LATAM,0,0,1,0,1,2
P00066,2026-04-19 00:00:00,7,1,5,1.16,0,Contoso Ltd,Finance,LATAM,0,1,2,1,1,2
P00066,2026-04-26 00:00:00,8,2,5,2.1,1,Contoso Ltd,Finance,LATAM,0,1,3,1,2,1
P00066,2026-05-03 00:00:00,7,2,5,1.47,1,Contoso Ltd,Finance,LATAM,2,1,2,1,1,0
P00066,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
